Feat 1,Feat 2,filename,subject,emotion,priming
65.7502722758208,-346.06628010976397,./emotion-fmri-neu/cp024_beta_fear_incongruent_c0.nii.gz,24,fear,incongruent
270.40429801526204,431.10715538373023,./emotion-fmri-neu/cp024_beta_fear_neutral_c0.nii.gz,24,fear,neutral
-253.57058859554658,320.86070230813704,./emotion-fmri-neu/cp024_beta_disgust_congruent_c0.nii.gz,24,disgust,congruent
521.7879453246866,-142.12498177808655,./emotion-fmri-neu/cp024_beta_disgust_incongruent_c0.nii.gz,24,disgust,incongruent
-635.2505598406613,236.2124400145931,./emotion-fmri-neu/cp024_beta_disgust_neutral_c0.nii.gz,24,disgust,neutral
-180.72835180841247,-199.8159355820687,./emotion-fmri-neu/cp025_beta_anger_congruent_c0.nii.gz,25,anger,congruent
-90.60646146330686,-305.98758869693967,./emotion-fmri-neu/cp025_beta_anger_incongruent_c0.nii.gz,25,anger,incongruent
208.57630036720184,-604.4126372962763,./emotion-fmri-neu/cp025_beta_anger_neutral_c0.nii.gz,25,anger,neutral
-197.8105985456285,403.89230922033425,./emotion-fmri-neu/cp025_beta_fear_congruent_c0.nii.gz,25,fear,congruent
-98.63745685241956,-402.6837666490445,./emotion-fmri-neu/cp025_beta_fear_incongruent_c0.nii.gz,25,fear,incongruent
2.521430689016733,-613.5718427120039,./emotion-fmri-neu/cp025_beta_fear_neutral_c0.nii.gz,25,fear,neutral
